id,movieinfo_id,actor_id
2283,394,606
2284,394,223
2285,395,57
2286,395,432
2287,395,224
2288,395,186
2289,395,211
2290,395,424
2291,396,179
2292,396,93
2293,396,150
2294,396,445
2295,396,57
2296,396,462
2297,397,372
2298,397,2
2299,397,80
2300,397,454
2301,397,88
2302,397,471
2303,398,38
2304,398,229
2305,398,543
2306,398,222
2307,398,109
2308,398,355
2309,399,269
2310,399,435
2311,399,333
2312,399,531
2313,399,549
2314,399,97
2315,400,643
2316,400,62
2317,400,211
2318,400,137
2319,400,76
2320,400,224
2321,401,203
2322,401,641
2323,401,724
2324,401,367
2325,401,80
2326,401,535
2327,402,25
2328,402,30
2329,402,292
2330,402,82
2331,402,411
2332,402,100
2333,403,7
2334,403,502
2335,403,144
2336,403,310
2337,403,119
2338,403,51
2339,404,179
2340,404,59
2341,404,259
2342,404,123
2343,404,204
2344,404,129
2345,405,62
2346,405,147
2347,405,307
2348,405,384
2349,405,570
2350,405,394
2351,406,588
2352,406,58
2353,406,94
2354,406,221
2355,406,136
2356,406,340
2357,407,362
2358,407,216
2359,407,222
2360,407,58
2361,407,725
2362,407,726
2363,408,38
2364,408,309
2365,408,258
2366,408,432
2367,408,361
2368,408,143
2369,409,62
2370,409,117
2371,409,41
2372,409,727
2373,409,439
2374,409,728
2375,410,222
2376,410,62
2377,410,102
2378,410,729
2379,410,400
2380,410,257
2381,411,203
2382,411,88
2383,411,82
2384,411,730
2385,411,539
2386,411,134
2387,412,25
2388,412,14
2389,412,70
2390,412,317
2391,412,731
2392,413,520
2393,413,667
2394,413,343
2395,413,732
2396,413,379
2397,413,114
2398,414,222
2399,414,414
2400,414,733
2401,414,548
2402,414,734
2403,415,38
2404,415,43
2405,415,309
2406,415,7
2407,415,670
2408,415,671
2409,416,735
2410,416,736
2411,416,737
2412,416,738
2413,416,739
2414,416,740
2415,417,741
2416,417,407
2417,417,179
2418,417,520
2419,417,522
2420,417,742
2421,418,133
2422,418,743
2423,418,744
2424,418,236
2425,418,295
2426,418,5
2427,419,26
2428,419,59
2429,419,367
2430,419,745
2431,419,746
2432,419,747
2433,420,43
2434,420,63
2435,420,54
2436,420,222
2437,420,517
2438,420,107
2439,421,52
2440,421,8
2441,421,99
2442,421,635
2443,421,748
2444,421,749
2445,422,309
2446,422,259
2447,422,445
2448,422,129
2449,422,56
2450,422,405
2451,423,290
2452,423,72
2453,423,373
2454,423,150
2455,423,343
2456,423,422
2457,424,588
2458,424,376
2459,424,362
2460,424,568
2461,424,593
2462,424,351
2463,425,325
2464,425,2
2465,425,353
2466,425,125
2467,425,646
2468,425,750
2469,426,751
2470,426,752
2471,426,753
2472,426,754
2473,426,755
2474,427,428
2475,427,222
2476,427,26
2477,427,259
2478,427,62
2479,427,756
2480,428,738
2481,428,757
2482,428,758
2483,428,759
2484,428,739
2485,428,760
2486,429,43
2487,429,85
2488,429,348
2489,429,340
2490,429,423
2491,429,432
2492,430,134
2493,430,411
2494,430,476
2495,430,185
2496,430,527
2497,430,478
2498,431,520
2499,431,217
2500,431,305
2501,431,72
2502,431,522
2503,431,331
2504,432,62
2505,432,643
2506,432,356
2507,432,761
2508,432,220
2509,432,33
2510,433,107
2511,433,444
2512,433,168
2513,433,52
2514,433,101
2515,433,21
2516,434,354
2517,434,85
2518,434,367
2519,434,762
2520,434,158
2521,435,297
2522,435,763
2523,435,172
2524,435,445
2525,435,56
2526,435,539
2527,436,222
2528,436,764
2529,436,765
2530,436,766
2531,436,427
2532,436,333
2533,437,229
2534,437,26
2535,437,643
2536,437,158
2537,437,3
2538,437,418
2539,438,222
2540,438,403
2541,438,354
2542,438,420
2543,438,465
2544,438,76
2545,439,57
2546,439,117
2547,439,356
2548,439,141
2549,439,259
2550,439,593
2551,440,767
2552,440,768
2553,440,82
2554,440,30
2555,440,769
2556,440,651
2557,441,184
2558,441,475
2559,441,127
2560,441,154
2561,441,261
2562,441,346
2563,442,520
2564,442,588
2565,442,272
2566,442,522
2567,442,521
2568,442,98
2569,443,520
2570,443,667
2571,443,677
2572,443,706
2573,443,379
2574,443,770
2575,444,520
2576,444,667
2577,444,706
2578,444,770
2579,444,403
2580,444,771
2581,445,179
2582,445,520
2583,445,146
2584,445,522
2585,445,637
2586,445,76
2587,446,12
2588,446,44
2589,446,341
2590,446,772
2591,446,773
2592,446,774
2593,447,320
2594,447,43
2595,447,559
2596,447,42
2597,447,616
2598,447,775
2599,448,292
2600,448,132
2601,448,535
2602,448,776
2603,448,316
2604,448,777
2605,449,105
2606,449,153
2607,449,9
2608,449,54
2609,449,778
2610,449,319
2611,450,376
2612,450,540
2613,450,57
2614,450,462
2615,450,59
2616,450,779
2617,451,292
2618,451,528
2619,451,106
2620,451,35
2621,451,135
2622,451,572
2623,452,780
2624,452,311
2625,452,747
2626,452,222
2627,452,38
2628,452,229
2629,453,643
2630,453,222
2631,453,136
2632,453,362
2633,453,174
2634,453,350
2635,454,223
2636,454,229
2637,454,59
2638,454,340
2639,454,40
2640,454,781
2641,455,95
2642,455,75
2643,455,150
2644,455,306
2645,455,183
2646,455,367
2647,456,290
2648,456,39
2649,456,179
2650,456,588
2651,456,272
2652,456,146
2653,457,782
2654,457,272
2655,457,586
2656,457,366
2657,457,435
2658,457,434
2659,458,75
2660,458,85
2661,458,43
2662,458,783
2663,458,150
2664,458,217
2665,459,273
2666,459,279
2667,459,63
2668,459,31
2669,459,18
2670,459,784
2671,461,643
2672,461,38
2673,461,313
2674,461,361
2675,461,190
2676,461,440
2677,462,43
2678,462,119
2679,462,320
2680,462,156
2681,462,476
2682,462,785
2683,463,57
2684,463,570
2685,463,4
2686,463,406
2687,463,130
2688,463,71
2689,464,26
2690,464,221
2691,464,98
2692,464,786
2693,464,787
2694,464,788
2695,465,205
2696,465,200
2697,465,789
2698,466,122
2699,466,138
2700,466,348
2701,466,354
2702,466,180
2703,466,462
2704,467,790
2705,467,107
2706,467,68
2707,467,515
2708,467,53
2709,467,96
2710,468,43
2711,468,500
2712,468,223
2713,468,517
2714,468,76
2715,468,251
2716,469,179
2717,469,136
2718,469,58
2719,469,146
2720,469,217
2721,469,415
2722,470,741
2723,470,216
2724,470,331
2725,470,765
2726,470,791
2727,470,792
2728,471,1
2729,471,78
2730,471,88
2731,471,84
2732,471,47
2733,471,2
2734,472,793
2735,472,65
2736,472,431
2737,472,264
2738,472,794
2739,472,795
2740,473,540
2741,473,462
2742,473,259
2743,473,309
2744,473,796
2745,473,137
2746,474,145
2747,474,43
2748,474,72
2749,474,361
2750,474,463
2751,474,158
2752,475,43
2753,475,85
2754,475,367
2755,475,405
2756,475,528
2757,475,233
2758,476,171
2759,476,797
2760,476,798
2761,476,431
2762,476,101
2763,476,4
2764,477,38
2765,477,41
2766,477,559
2767,477,799
2768,477,128
2769,477,232
2770,478,216
2771,478,305
2772,478,667
2773,478,522
2774,478,67
2775,478,521
2776,479,57
2777,479,117
2778,479,367
2779,479,98
2780,479,694
2781,479,158
2782,480,800
2783,480,48
2784,480,91
2785,480,683
2786,480,126
2787,480,801
2788,481,285
2789,481,59
2790,481,199
2791,481,802
2792,481,204
2793,481,289
2794,482,354
2795,482,348
2796,482,76
2797,482,803
2798,482,804
2799,482,57
2800,483,95
2801,483,93
2802,483,305
2803,483,805
2804,483,619
2805,483,66
2806,484,107
2807,484,78
2808,484,258
2809,484,124
2810,484,346
2811,484,10
2812,485,59
2813,485,57
2814,485,72
2815,485,806
2816,485,807
2817,485,137
2818,486,146
2819,486,145
2820,486,808
2821,486,67
2822,486,809
2823,486,400
2824,487,123
2825,487,61
2826,487,88
2827,487,761
2828,487,70
2829,487,106
2830,488,653
2831,488,533
2832,488,517
2833,488,810
2834,488,414
2835,488,119
2836,489,632
2837,489,59
2838,489,802
2839,489,394
2840,489,289
2841,489,375
2842,490,12
2843,490,205
2844,490,680
2845,490,651
2846,490,23
2847,491,520
2848,491,607
2849,491,415
2850,491,161
2851,491,521
2852,491,706
2853,492,811
2854,492,812
2855,492,635
2856,492,503
2857,492,319
2858,492,813
2859,493,532
2860,493,141
2861,493,340
2862,493,137
2863,493,56
2864,493,368
2865,494,542
2866,494,418
2867,494,305
2868,494,227
2869,494,72
2870,494,332
2871,495,179
2872,495,94
2873,495,732
2874,495,125
2875,495,814
2876,495,57
2877,496,643
2878,496,259
2879,496,340
2880,496,348
2881,496,400
2882,496,310
2883,497,69
2884,497,341
2885,498,145
2886,498,376
2887,498,401
2888,498,815
2889,498,72
2890,498,445
2891,499,540
2892,499,59
2893,499,38
2894,499,62
2895,499,259
2896,499,348
2897,500,816
2898,500,817
2899,501,145
2900,501,402
2901,501,804
2902,501,462
2903,501,814
2904,501,356
2905,502,171
2906,502,15
2907,502,818
2908,502,819
2909,502,820
2910,503,520
2911,503,601
2912,503,667
2913,503,522
2914,503,622
2915,503,76
2916,504,520
2917,504,383
2918,504,228
2919,504,381
2920,504,114
2921,504,227
2922,505,477
2923,505,26
2924,505,565
2925,505,597
2926,505,445
2927,505,4
2928,506,57
2929,506,320
2930,506,418
2931,506,98
2932,506,158
2933,506,593
2934,507,542
2935,507,401
2936,507,667
2937,507,72
2938,507,821
2939,507,548
2940,508,354
2941,508,348
2942,508,356
2943,508,76
2944,508,219
2945,508,822
2946,509,95
2947,509,376
2948,509,146
2949,509,72
2950,509,823
2951,509,148
2952,510,343
2953,510,58
2954,510,520
2955,510,383
2956,510,219
2957,510,667
2958,511,643
2959,511,432
2960,511,186
2961,511,824
2962,511,825
2963,511,778
2964,512,179
2965,512,542
2966,512,67
2967,512,362
2968,512,331
2969,512,286
2970,513,826
2971,513,827
2972,513,216
2973,513,174
2974,513,828
2975,513,376
2976,514,520
2977,514,400
2978,514,706
2979,514,150
2980,514,344
2981,514,711
2982,515,93
2983,515,145
2984,515,72
2985,515,150
2986,515,219
2987,515,356
2988,516,270
2989,516,268
2990,516,520
2991,516,829
2992,516,830
2993,516,637
2994,517,7
2995,517,129
2996,517,577
2997,517,831
2998,517,135
2999,517,832
3000,518,57
3001,518,540
3002,518,532
3003,518,98
3004,518,185
3005,518,56
3006,519,404
3007,519,315
3008,519,452
3009,519,154
3010,519,55
3011,519,184
3012,520,300
3013,520,163
3014,520,12
3015,520,27
3016,520,28
3017,520,833
3018,521,221
3019,521,73
3020,521,57
3021,521,38
3022,521,89
3023,522,790
3024,522,348
3025,522,799
3026,522,100
3027,522,834
3028,522,835
3029,523,43
3030,523,58
3031,523,309
3032,523,432
3033,523,143
3034,523,424
3035,524,43
3036,524,376
3037,524,284
3038,524,543
3039,524,72
3040,524,520
3041,525,57
3042,525,59
3043,525,61
3044,525,429
3045,525,88
3046,525,53
3047,526,473
3048,526,402
3049,526,381
3050,526,836
3051,526,462
3052,526,814
3053,527,43
3054,527,837
3055,527,88
3056,527,468
3057,527,242
3058,527,232
3059,528,62
3060,528,59
3061,528,212
3062,528,838
3063,528,839
3064,528,445
3065,529,16
3066,529,840
3067,529,841
3068,529,236
3069,529,135
3070,529,458
3071,530,57
3072,530,119
3073,530,141
3074,530,418
3075,530,136
3076,530,158
3077,532,190
3078,532,309
3079,532,257
3080,532,250
3081,532,842
3082,532,843
3083,533,216
3084,533,73
3085,533,119
3086,533,334
3087,533,331
3088,533,560
3089,534,68
3090,534,30
3091,534,105
3092,534,844
3093,534,129
3094,534,845
3095,535,52
3096,535,127
3097,535,846
3098,535,577
3099,535,820
3100,535,783
3101,536,527
3102,536,303
3103,536,847
3104,536,848
3105,536,5
3106,536,724
3107,537,849
3108,537,850
3109,538,222
3110,538,540
3111,538,62
3112,538,851
3113,538,220
3114,538,852
3115,539,666
3116,539,377
3117,539,601
3118,539,520
3119,539,637
3120,539,522
3121,540,297
3122,540,80
3123,540,44
3124,540,31
3125,540,127
3126,540,853
3127,541,376
3128,541,306
3129,541,414
3130,541,148
3131,541,445
3132,541,854
3133,542,741
3134,542,855
3135,542,520
3136,542,179
3137,542,272
3138,542,792
3139,543,520
3140,543,856
3141,543,222
3142,543,436
3143,543,332
3144,543,383
3145,544,428
3146,544,57
3147,544,354
3148,544,260
3149,544,857
3150,544,858
3151,545,25
3152,545,641
3153,545,515
3154,545,100
3155,545,155
3156,545,859
3157,546,354
3158,546,348
3159,546,540
3160,546,445
3161,546,336
3162,546,208
3163,547,222
3164,547,414
3165,547,289
3166,547,72
3167,547,333
3168,547,383
3169,548,43
3170,548,59
3171,548,258
3172,548,348
3173,548,260
3174,548,220
3175,549,860
3176,549,861
3177,549,573
3178,549,592
3179,549,862
3180,549,863
3181,550,94
3182,550,179
3183,550,362
3184,550,864
3185,550,380
3186,550,805
3187,551,307
3188,551,212
3189,551,397
3190,551,150
3191,551,732
3192,551,865
3193,552,866
3194,552,103
3195,552,535
3196,552,867
3197,552,235
3198,552,628
3199,553,43
3200,553,54
3201,553,868
3202,553,869
3203,553,870
3204,554,129
3205,554,187
3206,554,871
3207,554,577
3208,554,273
3209,554,872
3210,555,290
3211,555,179
3212,555,873
3213,555,219
3214,555,332
3215,556,874
3216,556,571
3217,556,875
3218,556,876
3219,557,559
3220,557,394
3221,557,90
3222,557,275
3223,557,877
3224,557,878
3225,558,879
3226,558,880
3227,558,881
3228,558,882
3229,559,62
3230,559,799
3231,559,283
3232,559,398
3233,559,67
3234,559,232
3235,560,542
3236,560,158
3237,560,667
3238,560,332
3239,560,883
3240,560,228
3241,561,179
3242,561,93
3243,561,226
3244,561,344
3245,561,770
3246,562,59
3247,562,204
3248,562,68
3249,562,404
3250,562,487
3251,562,884
3252,563,300
3253,563,278
3254,563,802
3255,563,482
3256,563,885
3257,563,471
3258,564,267
3259,564,377
3260,564,510
3261,564,886
3262,564,287
3263,564,887
3264,565,378
3265,565,520
3266,565,888
3267,565,98
3268,565,522
3269,565,93
3270,566,7
3271,566,889
3272,566,5
3273,566,191
3274,566,890
3275,566,393
3276,567,85
3277,567,223
3278,567,458
3279,567,375
3280,567,891
3281,568,26
3282,568,308
3283,568,541
3284,568,324
3285,568,211
3286,568,593
3287,569,394
3288,569,429
3289,569,2
3290,569,539
3291,569,100
3292,569,628
3293,570,39
3294,570,290
3295,570,732
3296,570,146
3297,570,427
3298,570,145
3299,571,520
3300,571,667
3301,571,420
3302,571,892
3303,571,706
3304,571,335
3305,572,73
3306,572,418
3307,572,125
3308,572,893
3309,572,894
3310,572,895
3311,573,216
3312,573,93
3313,573,148
3314,573,305
3315,573,732
3316,573,896
3317,574,897
3318,574,309
3319,574,418
3320,574,209
3321,574,93
3322,574,361
3323,575,376
3324,575,43
3325,575,38
3326,575,745
3327,575,26
3328,575,136
3329,576,75
3330,576,94
3331,576,284
3332,576,765
3333,576,356
3334,576,381
3335,577,222
3336,577,348
3337,577,367
3338,577,223
3339,577,309
3340,577,898
3341,578,136
3342,578,146
3343,578,331
3344,578,899
3345,578,465
3346,578,76
3347,579,643
3348,579,58
3349,579,43
3350,579,425
3351,579,125
3352,579,94
3353,580,540
3354,580,62
3355,580,66
3356,580,109
3357,580,533
3358,580,900
3359,581,179
3360,581,432
3361,581,402
3362,581,340
3363,581,377
3364,581,210
3365,582,520
3366,582,901
3367,582,228
3368,582,521
3369,582,420
3370,582,98
3371,583,520
3372,583,902
3373,583,218
3374,583,903
3375,583,904
3376,583,423
3377,584,383
3378,584,150
3379,584,829
3380,584,136
3381,584,228
3382,584,222
3383,585,905
3384,585,61
3385,585,574
3386,585,558
3387,585,906
3388,585,42
3389,586,292
3390,586,477
3391,586,2
3392,586,52
3393,586,449
3394,586,173
3395,587,222
3396,587,376
3397,587,668
3398,587,95
3399,587,76
3400,587,589
3401,588,68
3402,588,70
3403,588,105
3404,588,485
3405,588,306
3406,588,275
3407,589,222
3408,589,907
3409,589,661
3410,589,320
3411,589,407
3412,589,41
3413,590,58
3414,590,216
3415,590,521
3416,590,331
3417,590,765
3418,590,601
3419,591,226
3420,591,95
3421,591,58
3422,591,150
3423,591,348
3424,591,531
3425,592,520
3426,592,621
3427,592,420
3428,592,637
3429,592,522
3430,592,908
3431,593,666
3432,593,216
3433,593,332
3434,593,407
3435,593,588
3436,593,909
3437,594,53
3438,594,44
3439,594,31
3440,594,124
3441,594,477
3442,594,577
3443,595,418
3444,595,910
3445,595,305
3446,595,343
3447,595,667
3448,595,332
3449,596,515
3450,596,171
3451,596,278
3452,596,688
3453,596,130
3454,596,389
3455,597,54
3456,597,223
3457,597,65
3458,597,297
3459,597,911
3460,597,912
3461,598,229
3462,598,122
3463,598,43
3464,598,58
3465,598,913
3466,598,158
3467,599,724
3468,599,80
3469,599,557
3470,599,164
3471,599,471
3472,599,535
3473,600,179
3474,600,85
3475,600,122
3476,600,102
3477,600,76
3478,600,310
3479,601,741
3480,601,97
3481,601,622
3482,601,586
3483,601,227
3484,601,422
3485,602,222
3486,602,414
3487,602,72
3488,602,331
3489,602,914
3490,602,765
3491,603,216
3492,603,136
3493,603,290
3494,603,147
3495,603,376
3496,603,415
3497,604,915
3498,604,407
3499,604,741
3500,604,667
3501,604,422
3502,604,916
3503,605,308
3504,605,57
3505,605,356
3506,605,138
3507,605,462
3508,605,814
3509,606,136
3510,606,216
3511,606,179
3512,606,808
3513,606,917
3514,606,903
3515,607,918
3516,607,919
3517,607,920
3518,607,317
3519,607,262
3520,607,172
3521,608,354
3522,608,348
3523,608,445
3524,608,510
3525,608,356
3526,608,117
3527,609,376
3528,609,668
3529,609,72
3530,609,921
3531,609,808
3532,609,344
3533,610,635
3534,610,922
3535,610,802
3536,610,503
3537,610,47
3538,611,660
3539,611,923
3540,611,179
3541,611,924
3542,611,925
3543,611,926
3544,612,259
3545,612,123
3546,612,7
3547,612,927
3548,612,384
3549,612,400
3550,613,928
3551,613,929
3552,613,930
3553,613,931
3554,613,932
3555,613,933
3556,614,640
3557,614,471
3558,614,528
3559,614,768
3560,614,934
3561,614,636
3562,615,259
3563,615,906
3564,615,606
3565,615,342
3566,615,935
3567,615,238
3568,616,74
3569,616,62
3570,616,307
3571,616,109
3572,616,209
3573,616,608
3574,617,376
3575,617,403
3576,617,308
3577,617,367
3578,617,94
3579,617,462
3580,618,794
3581,618,503
3582,618,936
3583,618,937
3584,618,938
3585,618,939
3586,619,92
3587,619,53
3588,619,129
3589,619,940
3590,619,405
3591,619,683
3592,620,199
3593,620,9
3594,620,128
3595,620,479
3596,620,503
3597,620,941
3598,621,520
3599,621,217
3600,621,522
3601,621,376
3602,621,732
3603,621,706
3604,622,309
3605,622,7
3606,622,398
3607,622,61
3608,622,297
3609,622,620
3610,623,26
3611,623,122
3612,623,508
3613,623,86
3614,623,137
3615,623,474
3616,624,942
3617,624,943
3618,624,944
3619,624,945
3620,624,946
3621,624,947
3622,625,57
3623,625,306
3624,625,141
3625,625,633
3626,625,418
3627,625,314
3628,626,229
3629,626,26
3630,626,948
3631,626,340
3632,626,949
3633,626,209
3634,627,508
3635,627,57
3636,627,222
3637,627,400
3638,627,949
3639,627,355
3640,628,520
3641,628,58
3642,628,607
3643,628,219
3644,628,332
3645,628,521
3646,629,249
3647,629,125
3648,629,80
3649,629,950
3650,629,5
3651,629,951
3652,630,216
3653,630,93
3654,630,548
3655,630,422
3656,630,76
3657,630,333
3658,631,179
3659,631,808
3660,631,39
3661,631,362
3662,631,589
3663,631,161
3664,632,175
3665,632,661
3666,632,952
3667,632,953
3668,632,954
3669,632,955
3670,633,62
3671,633,122
3672,633,956
3673,633,361
3674,633,76
3675,633,649
3676,634,43
3677,634,85
3678,634,283
3679,634,573
3680,634,129
3681,634,375
3682,635,222
3683,635,320
3684,635,400
3685,635,835
3686,635,360
3687,635,39
3688,636,179
3689,636,588
3690,636,136
3691,636,520
3692,636,856
3693,636,957
3694,637,308
3695,637,309
3696,637,190
3697,637,147
3698,637,314
3699,637,257
3700,638,43
3701,638,308
3702,638,66
3703,638,289
3704,638,425
3705,638,958
3706,639,959
3707,639,340
3708,639,960
3709,639,961
3710,639,176
3711,639,694
3712,640,216
3713,640,136
3714,640,217
3715,640,962
3716,640,963
3717,640,964
3718,641,59
3719,641,73
3720,641,123
3721,641,307
3722,641,158
3723,642,378
3724,642,376
3725,642,122
3726,642,965
3727,642,96
3728,642,150
3729,643,270
3730,643,378
3731,643,272
3732,643,219
3733,643,966
3734,643,333
3735,644,967
3736,644,376
3737,644,307
3738,644,340
3739,644,462
3740,644,842
3741,645,179
3742,645,216
3743,645,522
3744,645,98
3745,645,146
3746,645,331
3747,646,130
3748,646,88
3749,646,53
3750,646,299
3751,646,2
3752,646,605
3753,647,222
3754,647,540
3755,647,258
3756,647,425
3757,647,443
3758,647,76
3759,648,222
3760,648,43
3761,648,643
3762,648,307
3763,648,102
3764,648,76
3765,649,520
3766,649,305
3767,649,403
3768,649,968
3769,649,420
3770,649,969
3771,650,970
3772,650,971
3773,650,972
3774,650,973
3775,650,974
3776,650,975
3777,651,521
3778,651,668
3779,651,976
3780,651,856
3781,651,977
3782,651,520
3783,652,268
3784,652,270
3785,652,520
3786,652,290
3787,652,272
3788,652,522
3789,653,62
3790,653,58
3791,653,309
3792,653,39
3793,653,450
3794,653,978
3795,654,367
3796,654,838
3797,654,462
3798,654,257
3799,654,606
3800,654,602
3801,655,309
3802,655,123
3803,655,63
3804,655,204
3805,655,306
3806,655,558
3807,656,145
3808,656,402
3809,656,57
3810,656,208
3811,656,633
3812,656,979
3813,657,229
3814,657,43
3815,657,340
3816,657,57
3817,657,414
3818,657,136
3819,658,136
3820,658,621
3821,658,548
3822,658,667
3823,658,522
3824,658,415
3825,659,520
3826,659,830
3827,659,637
3828,659,607
3829,659,888
3830,659,980
3831,660,376
3832,660,508
3833,660,307
3834,660,423
3835,660,158
3836,660,981
3837,661,666
3838,661,377
3839,661,601
3840,661,607
3841,661,522
3842,661,982
3843,662,179
3844,662,378
3845,662,95
3846,662,354
3847,662,783
3848,662,109
3849,663,361
3850,663,136
3851,663,179
3852,663,58
3853,663,400
3854,663,350
3855,664,983
3856,664,984
3857,664,985
3858,664,986
3859,664,987
3860,665,58
3861,665,222
3862,665,377
3863,665,520
3864,665,332
3865,665,351
3866,666,179
3867,666,58
3868,666,146
3869,666,966
3870,666,447
3871,666,593
3872,667,222
3873,667,521
3874,667,830
3875,667,520
3876,667,829
3877,667,179
3878,668,348
3879,668,354
3880,668,864
3881,668,807
3882,668,988
3883,668,510
3884,669,393
3885,669,189
3886,669,21
3887,669,173
3888,669,598
3889,669,247
3890,670,989
3891,670,990
3892,670,680
3893,670,991
3894,670,876
3895,670,194
3896,671,289
3897,671,75
3898,671,72
3899,671,98
3900,671,422
3901,671,181
3902,672,73
3903,672,367
3904,672,729
3905,672,54
3906,672,992
3907,672,96
3908,673,508
3909,673,57
3910,673,540
3911,673,109
3912,673,258
3913,673,381
3914,674,145
3915,674,354
3916,674,94
3917,674,993
3918,674,607
3919,674,349
3920,675,289
3921,675,520
3922,675,521
3923,675,593
3924,675,422
3925,675,383
3926,676,179
3927,676,146
3928,676,290
3929,676,150
3930,676,343
3931,676,333
3932,677,216
3933,677,26
3934,677,136
3935,677,158
3936,677,500
3937,677,994
3938,678,402
3939,678,58
3940,678,403
3941,678,148
3942,678,995
3943,678,996
3944,679,1
3945,679,452
3946,679,9
3947,679,80
3948,679,2
3949,680,199
3950,680,889
3951,680,3
3952,680,101
3953,680,311
3954,680,342
3955,681,222
3956,681,305
3957,681,823
3958,681,997
3959,681,609
3960,681,998
3961,682,22
3962,682,317
3963,682,55
3964,682,477
3965,682,767
3966,683,73
3967,683,74
3968,683,376
3969,683,119
3970,683,136
3971,683,66
3972,684,284
3973,684,146
3974,684,420
3975,684,424
3976,684,114
3977,684,109
3978,685,222
3979,685,43
3980,685,540
3981,685,259
3982,685,898
3983,685,335
3984,686,179
3985,686,58
3986,686,420
3987,686,510
3988,686,966
3989,686,999
3990,687,541
3991,687,898
3992,687,543
3993,687,356
3994,687,119
3995,687,425
3996,688,308
3997,688,402
3998,688,57
3999,688,948
4000,688,462
4001,688,16
4002,689,146
4003,689,136
4004,689,97
4005,689,403
4006,689,444
4007,689,1000
4008,690,483
4009,690,1001
4010,690,21
4011,690,29
4012,690,206
4013,690,1002
4014,691,1003
4015,691,1004
4016,691,629
4017,691,10
4018,691,714
4019,691,439
4020,693,1005
4021,693,1006
4022,693,667
4023,693,1007
4024,693,219
4025,693,1008
4026,694,58
4027,694,216
4028,694,179
4029,694,586
4030,694,829
4031,694,148
4032,695,43
4033,695,1009
4034,695,248
4035,695,39
4036,695,698
4037,695,5
4038,696,179
4039,696,75
4040,696,26
4041,696,147
4042,696,98
4043,696,508
4044,697,361
4045,697,146
4046,697,415
4047,697,331
4048,697,668
4049,697,963
4050,698,542
4051,698,588
4052,698,228
4053,698,305
4054,698,332
4055,698,791
4056,699,25
4057,699,29
4058,699,8
4059,699,70
4060,699,205
4061,699,242
4062,700,741
4063,700,378
4064,700,520
4065,700,1010
4066,700,977
4067,700,434
4068,701,43
4069,701,540
4070,701,309
4071,701,355
4072,701,356
4073,701,41
4074,702,58
4075,702,179
4076,702,520
4077,702,67
4078,702,531
4079,702,667
4080,703,306
4081,703,43
4082,703,367
4083,703,540
4084,703,208
4085,703,94
4086,704,43
4087,704,407
4088,704,662
4089,704,593
4090,704,1011
4091,704,293
4092,705,361
4093,705,914
4094,705,1012
4095,705,1013
4096,705,742
4097,706,1014
4098,706,1015
4099,706,1016
4100,706,1017
4101,706,1018
4102,706,1019
4103,707,131
4104,707,168
4105,707,132
4106,707,5
4107,707,189
4108,707,133
4109,708,666
4110,708,179
4111,708,305
4112,708,667
4113,708,76
4114,708,1020
4115,709,997
4116,709,1021
4117,709,1022
4118,709,1023
4119,711,571
4120,711,635
4121,711,1024
4122,711,657
4123,712,179
4124,712,765
4125,712,222
4126,712,332
4127,712,98
4128,712,76
4129,713,462
4130,713,16
4131,713,258
4132,713,212
4133,713,1025
4134,713,1026
4135,714,43
4136,714,117
4137,714,118
4138,714,312
4139,714,447
4140,715,666
4141,715,85
4142,715,122
4143,715,895
4144,715,221
4145,715,710
4146,716,199
4147,716,205
4148,716,348
4149,716,1027
4150,716,636
4151,716,248
4152,717,362
4153,717,510
4154,717,520
4155,717,667
4156,717,378
4157,717,666
4158,718,179
4159,718,122
4160,718,180
4161,718,307
4162,718,97
4163,718,540
4164,719,269
4165,719,414
4166,719,520
4167,719,222
4168,719,383
4169,719,548
4170,720,16
4171,720,238
4172,720,55
4173,720,412
4174,720,70
4175,720,503
4176,721,1028
4177,721,1029
4178,721,1030
4179,721,429
4180,721,40
4181,721,195
4182,722,284
4183,722,608
4184,722,959
4185,722,340
4186,722,136
4187,722,842
4188,723,222
4189,723,43
4190,723,540
4191,723,54
4192,723,384
4193,723,355
4194,724,43
4195,724,73
4196,724,65
4197,724,347
4198,724,9
4199,724,335
4200,725,145
4201,725,376
4202,725,1031
4203,725,382
4204,725,219
4205,725,1032
4206,726,741
4207,726,97
4208,726,289
4209,726,383
4210,726,420
4211,726,999
4212,727,520
4213,727,376
4214,727,217
4215,727,348
4216,727,400
4217,727,76
4218,728,179
4219,728,226
4220,728,67
4221,728,362
4222,728,150
4223,728,76
4224,729,741
4225,729,407
4226,729,520
4227,729,222
4228,729,667
4229,729,522
4230,730,643
4231,730,340
4232,730,432
4233,730,361
4234,730,348
4235,730,695
4236,731,57
4237,731,258
4238,731,462
4239,731,1033
4240,731,540
4241,731,125
4242,733,660
4243,733,1034
4244,733,953
4245,733,1035
4246,733,1036
4247,733,663
4248,734,362
4249,734,1037
4250,734,72
4251,734,179
4252,734,58
4253,734,593
4254,735,541
4255,735,16
4256,735,4
4257,735,265
4258,735,1038
4259,735,1024
4260,736,576
4261,736,69
4262,736,327
4263,736,171
4264,736,1039
4265,736,1040
4266,737,520
4267,737,58
4268,737,179
4269,737,977
4270,737,531
4271,737,706
4272,738,305
4273,738,95
